Timestamp,Log Level,Log Source,Log Type,Log Severity,Log Message,Source IP,Destination IP,User,Error Code,Session ID,Label,Log Source Type,Log Action,Log Component,User Role,Log Duration,Log Process,Log Event,Error Type,Session Duration,User Activity
2024-08-13 22:09:19,INFO,Server-2,Security,Low,Connection failed Connection failed,92.25.216.9,56.3.57.67,user-83,ERR-3QY,SESSION-174,,Firewall,Error,Packet Filter Authentication,Admin,0:00:05,Login,,IP Spoofing,0:02:18,Blocking Suspicious Traffic
2024-03-01 19:13:05,ERROR,Server-10,Security,High,Connection failed User login,158.78.26.87,45.57.143.181,user-82,ERR-PIH,SESSION-241,,Firewall,Error,Packet Filter Packet Filter,Admin,0:00:06,Connection Establishment,,IP Spoofing,0:02:27,Blocking Suspicious Traffic
2024-03-12 04:16:48,WARNING,Server-7,Access,Medium,Blocked IP Connection failed,42.187.109.219,193.39.37.4,user-79,ERR-FYK,SESSION-237,,Server,Block,Authentication Connection,User,0:00:09,Login,,Database Error,0:01:42,Blocking Suspicious Traffic
2024-04-27 02:42:32,WARNING,Server-2,Access,Medium,Connection failed User login,17.65.134.200,113.177.206.163,user-48,ERR-8DS,SESSION-796,,Firewall,Error,Authentication Authentication,Admin,0:00:09,Connection Establishment,,IP Spoofing,0:03:53,Login
2024-10-18 22:10:12,DEBUG,Server-3,Access,Medium,Blocked IP Blocked IP,20.162.143.5,98.131.204.173,user-62,ERR-CK6,SESSION-798,,Database,Access,Authentication Packet Filter,User,0:00:06,Connection Establishment,,Connection Timeout,0:04:12,Database Connection Establishment
2024-12-19 19:49:29,WARNING,Server-7,Error,Medium,User login Blocked IP,84.84.240.222,84.118.164.178,user-56,ERR-HAM,SESSION-594,,Database,Error,Authentication Packet Filter,Admin,0:00:06,Connection Establishment,,Connection Timeout,0:01:02,Blocking Suspicious Traffic
2024-03-19 08:56:57,INFO,Server-8,Access,High,Connection failed User login,144.166.210.106,58.85.48.213,user-28,ERR-A6R,SESSION-869,,Server,Block,Connection Connection,Admin,0:00:04,Login,,Connection Timeout,0:01:51,Blocking Suspicious Traffic
2024-07-28 06:47:02,ERROR,Server-7,Security,Low,User login Blocked IP,177.55.13.113,57.124.145.9,user-53,ERR-3YD,SESSION-709,,Server,Block,Connection Connection,Admin,0:00:09,Filtering,,IP Spoofing,0:04:33,Blocking Suspicious Traffic
2024-08-29 08:20:26,INFO,Server-8,Error,Medium,Blocked IP Connection failed,79.165.205.159,225.16.213.128,user-39,ERR-GJ9,SESSION-096,,Server,Access,Authentication Authentication,User,0:00:06,Connection Establishment,,IP Spoofing,0:04:05,Database Connection Establishment
2024-02-18 01:47:35,DEBUG,Server-10,Security,Low,Blocked IP Connection failed,25.222.239.142,255.124.210.241,user-68,ERR-SIK,SESSION-467,,Database,Block,Packet Filter Connection,Admin,0:00:07,Login,,Connection Timeout,0:01:21,Login
2024-02-26 21:57:21,ERROR,Server-9,Error,Low,Connection failed Connection failed,98.96.31.115,167.90.58.99,user-65,ERR-P6M,SESSION-724,,Database,Access,Authentication Packet Filter,User,0:00:06,Filtering,,Connection Timeout,0:01:20,Database Connection Establishment
2024-09-23 20:46:19,WARNING,Server-6,Security,High,User login User login,80.11.73.195,208.37.142.145,user-42,ERR-DN4,SESSION-786,,Server,Block,Authentication Authentication,Admin,0:00:03,Connection Establishment,,Connection Timeout,0:00:47,Login
2024-09-27 16:46:27,ERROR,Server-8,Error,Medium,User login Blocked IP,23.232.72.133,53.114.172.233,user-23,ERR-D9O,SESSION-853,,Firewall,Block,Packet Filter Authentication,User,0:00:03,Filtering,,Connection Timeout,0:00:57,Login
2024-08-16 23:53:25,WARNING,Server-2,Access,Low,Connection failed Blocked IP,125.232.64.0,17.158.241.243,user-79,ERR-U8N,SESSION-882,,Firewall,Error,Authentication Packet Filter,Admin,0:00:10,Login,,IP Spoofing,0:03:24,Blocking Suspicious Traffic
2024-11-28 16:57:33,ERROR,Server-7,Security,Medium,User login Blocked IP,18.79.178.243,169.64.122.127,user-45,ERR-4BE,SESSION-880,,Firewall,Access,Authentication Connection,Admin,0:00:06,Login,,Connection Timeout,0:03:34,Login
2024-05-22 01:49:21,ERROR,Server-3,Error,Low,Blocked IP Blocked IP,169.54.243.149,144.176.161.145,user-75,ERR-CO2,SESSION-522,,Database,Block,Packet Filter Packet Filter,Admin,0:00:05,Filtering,,Connection Timeout,0:04:02,Database Connection Establishment
2024-09-04 20:30:50,DEBUG,Server-1,Security,Low,Blocked IP Blocked IP,160.99.34.163,171.121.179.177,user-9,ERR-7N1,SESSION-321,,Server,Block,Connection Packet Filter,Admin,0:00:08,Connection Establishment,,Database Error,0:03:16,Blocking Suspicious Traffic
2024-09-18 01:25:03,INFO,Server-7,Security,Medium,Connection failed User login,155.43.32.5,46.150.154.246,user-31,ERR-322,SESSION-345,,Database,Error,Packet Filter Authentication,Admin,0:00:10,Login,,Database Error,0:02:09,Blocking Suspicious Traffic
2024-08-08 10:43:41,ERROR,Server-7,Security,High,Connection failed Connection failed,171.113.5.206,2.157.45.157,user-85,ERR-DBG,SESSION-309,,Firewall,Error,Connection Packet Filter,User,0:00:10,Connection Establishment,,Database Error,0:02:00,Login
2024-07-08 17:36:07,INFO,Server-8,Security,High,Blocked IP User login,206.174.25.8,132.113.68.131,user-79,ERR-71E,SESSION-409,,Firewall,Access,Connection Connection,User,0:00:09,Filtering,,IP Spoofing,0:04:56,Database Connection Establishment
2024-04-23 12:49:49,ERROR,Server-5,Error,Low,Blocked IP Blocked IP,166.163.3.191,254.7.205.73,user-6,ERR-1W2,SESSION-928,,Server,Error,Authentication Connection,User,0:00:04,Connection Establishment,,IP Spoofing,0:03:04,Blocking Suspicious Traffic
2024-03-08 11:28:58,DEBUG,Server-5,Security,Low,Blocked IP Blocked IP,3.16.243.233,18.120.185.130,user-93,ERR-W4T,SESSION-138,,Database,Access,Connection Packet Filter,User,0:00:03,Connection Establishment,,Connection Timeout,0:01:44,Blocking Suspicious Traffic
2024-01-14 22:55:48,DEBUG,Server-8,Security,Medium,Blocked IP Blocked IP,210.255.50.73,87.188.174.212,user-16,ERR-K63,SESSION-573,,Database,Access,Authentication Authentication,Admin,0:00:07,Connection Establishment,,Connection Timeout,0:02:59,Database Connection Establishment
2024-03-01 05:22:27,WARNING,Server-4,Access,Medium,Connection failed Connection failed,11.205.134.128,213.159.61.91,user-22,ERR-OJH,SESSION-086,,Server,Error,Packet Filter Packet Filter,User,0:00:05,Filtering,,Database Error,0:02:31,Blocking Suspicious Traffic
2024-09-16 09:54:12,ERROR,Server-9,Access,Low,User login Connection failed,98.12.11.56,147.65.159.240,user-74,ERR-RCS,SESSION-473,,Server,Access,Authentication Authentication,Admin,0:00:09,Connection Establishment,,IP Spoofing,0:04:01,Login
2024-06-10 22:14:14,WARNING,Server-3,Error,Low,User login User login,33.98.117.196,60.191.121.223,user-57,ERR-1R2,SESSION-956,,Database,Block,Authentication Authentication,Admin,0:00:07,Login,,Database Error,0:02:37,Login
2024-08-26 02:32:07,WARNING,Server-9,Access,Medium,Blocked IP User login,107.253.43.210,82.191.85.165,user-36,ERR-311,SESSION-972,,Server,Block,Packet Filter Authentication,Admin,0:00:09,Login,,IP Spoofing,0:03:22,Login
2024-05-14 13:40:09,WARNING,Server-7,Security,Low,Connection failed Connection failed,246.23.194.91,217.15.88.204,user-6,ERR-VGX,SESSION-961,,Firewall,Error,Connection Packet Filter,User,0:00:09,Connection Establishment,,IP Spoofing,0:03:52,Database Connection Establishment
2024-03-10 06:54:00,DEBUG,Server-6,Error,High,Blocked IP User login,223.149.118.74,89.70.15.206,user-59,ERR-381,SESSION-221,,Firewall,Error,Connection Connection,User,0:00:06,Connection Establishment,,IP Spoofing,0:04:10,Blocking Suspicious Traffic
2024-08-27 08:45:04,ERROR,Server-1,Error,Medium,User login Blocked IP,107.122.233.127,133.48.224.60,user-51,ERR-U6T,SESSION-931,,Server,Access,Packet Filter Connection,Admin,0:00:07,Login,,Database Error,0:01:17,Database Connection Establishment
2024-02-16 06:01:53,ERROR,Server-9,Error,Low,Blocked IP User login,198.29.101.48,98.234.212.64,user-40,ERR-QCQ,SESSION-754,,Server,Block,Authentication Authentication,User,0:00:06,Connection Establishment,,Connection Timeout,0:03:05,Blocking Suspicious Traffic
2024-03-31 09:32:32,WARNING,Server-7,Error,High,Blocked IP User login,167.42.95.79,231.89.76.62,user-9,ERR-2AC,SESSION-464,,Database,Block,Authentication Packet Filter,Admin,0:00:01,Login,,Connection Timeout,0:03:45,Login
2024-06-03 06:35:26,ERROR,Server-9,Error,High,User login Connection failed,57.247.244.221,89.218.71.203,user-82,ERR-QUJ,SESSION-793,,Database,Access,Connection Authentication,Admin,0:00:10,Filtering,,IP Spoofing,0:03:04,Database Connection Establishment
2024-10-02 23:37:54,DEBUG,Server-7,Security,Low,Connection failed User login,200.70.59.145,28.210.153.96,user-4,ERR-V24,SESSION-643,,Firewall,Block,Packet Filter Packet Filter,User,0:00:06,Filtering,,Connection Timeout,0:01:37,Blocking Suspicious Traffic
2024-12-01 05:12:33,ERROR,Server-5,Security,Low,User login User login,113.135.218.254,169.224.91.59,user-28,ERR-U3D,SESSION-802,,Database,Error,Authentication Packet Filter,Admin,0:00:07,Connection Establishment,,IP Spoofing,0:04:12,Login
2024-02-17 18:18:43,WARNING,Server-10,Error,High,Blocked IP Connection failed,49.38.150.24,22.181.196.43,user-4,ERR-OLI,SESSION-570,,Firewall,Block,Connection Packet Filter,Admin,0:00:03,Login,,Connection Timeout,0:04:06,Blocking Suspicious Traffic
2024-07-01 00:49:11,ERROR,Server-10,Error,High,Blocked IP Blocked IP,4.53.5.165,109.199.160.242,user-99,ERR-M6C,SESSION-231,,Database,Access,Connection Packet Filter,User,0:00:06,Filtering,,Connection Timeout,0:03:18,Login
2024-01-25 11:18:25,DEBUG,Server-3,Security,Low,Blocked IP Connection failed,251.140.126.17,21.223.22.71,user-78,ERR-QHT,SESSION-344,,Server,Access,Connection Authentication,Admin,0:00:04,Filtering,,IP Spoofing,0:00:38,Database Connection Establishment
2024-03-25 10:57:36,ERROR,Server-7,Error,Medium,Blocked IP User login,223.234.155.124,203.199.146.217,user-22,ERR-S5A,SESSION-467,,Firewall,Access,Packet Filter Authentication,Admin,0:00:02,Login,,IP Spoofing,0:03:29,Blocking Suspicious Traffic
2024-04-11 04:30:09,WARNING,Server-3,Access,Medium,Connection failed User login,183.199.99.111,197.39.107.34,user-32,ERR-GWA,SESSION-510,,Database,Block,Packet Filter Packet Filter,User,0:00:04,Filtering,,IP Spoofing,0:01:58,Database Connection Establishment
2024-09-10 12:47:59,INFO,Server-6,Access,Medium,User login User login,47.193.151.214,9.210.255.42,user-95,ERR-6JY,SESSION-363,,Firewall,Access,Authentication Packet Filter,User,0:00:03,Connection Establishment,,IP Spoofing,0:01:54,Login
2024-06-08 07:50:20,WARNING,Server-5,Access,Medium,Connection failed Connection failed,162.68.47.222,21.228.29.167,user-20,ERR-4X0,SESSION-572,,Server,Access,Authentication Packet Filter,User,0:00:08,Filtering,,Connection Timeout,0:02:31,Blocking Suspicious Traffic
2024-05-28 19:33:48,WARNING,Server-2,Access,High,Blocked IP User login,38.223.74.125,7.121.77.92,user-9,ERR-L0U,SESSION-028,,Server,Block,Packet Filter Packet Filter,User,0:00:01,Filtering,,IP Spoofing,0:03:02,Database Connection Establishment
2024-02-18 07:05:30,ERROR,Server-5,Error,Low,Connection failed User login,125.63.47.79,248.234.182.147,user-69,ERR-DCW,SESSION-102,,Database,Error,Packet Filter Authentication,User,0:00:07,Connection Establishment,,Connection Timeout,0:04:41,Login
2024-01-08 23:08:49,ERROR,Server-6,Access,Low,User login User login,223.71.86.23,94.90.7.30,user-64,ERR-313,SESSION-132,,Database,Access,Connection Connection,Admin,0:00:06,Connection Establishment,,IP Spoofing,0:04:01,Database Connection Establishment
2024-03-29 05:17:20,DEBUG,Server-7,Security,Low,Blocked IP Blocked IP,211.1.71.239,52.120.18.28,user-36,ERR-20A,SESSION-902,,Firewall,Block,Connection Connection,User,0:00:10,Connection Establishment,,Connection Timeout,0:02:13,Database Connection Establishment
2024-06-20 12:37:59,INFO,Server-6,Security,Low,User login Blocked IP,103.82.77.248,20.182.249.195,user-40,ERR-VRE,SESSION-368,,Firewall,Error,Connection Authentication,Admin,0:00:02,Filtering,,IP Spoofing,0:02:40,Login
2024-09-11 22:59:19,INFO,Server-10,Error,High,Connection failed Connection failed,250.61.118.1,118.79.100.30,user-37,ERR-199,SESSION-940,,Server,Error,Authentication Authentication,User,0:00:02,Connection Establishment,,IP Spoofing,0:01:33,Blocking Suspicious Traffic
2024-12-05 14:44:20,ERROR,Server-8,Security,Medium,User login Connection failed,57.151.74.142,196.10.215.121,user-50,ERR-IW1,SESSION-568,,Server,Error,Connection Packet Filter,Admin,0:00:05,Connection Establishment,,Connection Timeout,0:01:20,Blocking Suspicious Traffic
2024-07-06 01:28:56,WARNING,Server-1,Security,High,User login Connection failed,49.206.231.34,97.61.189.151,user-33,ERR-PGW,SESSION-242,,Database,Block,Packet Filter Authentication,Admin,0:00:07,Login,,Database Error,0:03:08,Database Connection Establishment
2024-05-17 18:37:11,INFO,Server-2,Error,Low,User login Connection failed,144.148.145.238,58.208.121.229,user-60,ERR-S9R,SESSION-931,,Server,Error,Authentication Authentication,User,0:00:03,Filtering,,Connection Timeout,0:02:44,Database Connection Establishment
2024-09-14 12:28:10,ERROR,Server-9,Access,High,Connection failed Connection failed,15.18.81.238,2.59.203.161,user-50,ERR-VRF,SESSION-838,,Server,Block,Packet Filter Authentication,Admin,0:00:01,Filtering,,IP Spoofing,0:03:54,Login
2024-01-26 06:26:46,ERROR,Server-10,Error,Medium,Blocked IP Blocked IP,112.145.60.40,220.161.26.207,user-62,ERR-5NV,SESSION-340,,Server,Error,Packet Filter Authentication,User,0:00:07,Login,,Connection Timeout,0:04:32,Database Connection Establishment
2024-11-09 20:56:59,ERROR,Server-4,Error,Medium,User login User login,23.149.11.201,82.182.133.119,user-4,ERR-0C3,SESSION-274,,Database,Block,Authentication Authentication,Admin,0:00:10,Filtering,,IP Spoofing,0:00:11,Database Connection Establishment
2024-08-17 07:50:53,WARNING,Server-4,Error,Medium,Blocked IP User login,186.51.177.37,77.16.124.70,user-25,ERR-KOX,SESSION-770,,Firewall,Access,Connection Authentication,User,0:00:01,Connection Establishment,,Connection Timeout,0:03:26,Blocking Suspicious Traffic
2024-05-15 16:56:19,DEBUG,Server-4,Error,Low,User login Blocked IP,88.193.171.238,158.111.65.57,user-27,ERR-OTE,SESSION-510,,Firewall,Access,Connection Connection,User,0:00:07,Login,,Connection Timeout,0:02:16,Database Connection Establishment
2024-08-09 08:48:21,WARNING,Server-2,Access,Low,Connection failed Blocked IP,59.34.30.166,160.125.252.51,user-33,ERR-NZW,SESSION-455,,Firewall,Block,Packet Filter Connection,Admin,0:00:02,Filtering,,Database Error,0:03:41,Blocking Suspicious Traffic
2024-09-23 04:20:33,DEBUG,Server-9,Access,Medium,Connection failed Connection failed,163.122.152.5,47.16.169.86,user-87,ERR-HDO,SESSION-277,,Database,Access,Packet Filter Authentication,User,0:00:08,Connection Establishment,,Connection Timeout,0:01:14,Database Connection Establishment
2024-10-24 00:02:52,INFO,Server-3,Security,Low,Blocked IP User login,123.113.187.168,37.165.117.116,user-62,ERR-3B2,SESSION-882,,Firewall,Error,Connection Connection,Admin,0:00:02,Filtering,,IP Spoofing,0:02:45,Login
2024-07-14 16:50:02,INFO,Server-7,Access,Medium,Blocked IP Connection failed,65.18.224.217,49.140.172.244,user-7,ERR-IN9,SESSION-565,,Database,Access,Packet Filter Authentication,User,0:00:09,Connection Establishment,,Connection Timeout,0:02:36,Database Connection Establishment
2024-03-22 20:56:05,INFO,Server-1,Access,Low,User login Connection failed,14.139.128.77,218.240.202.47,user-52,ERR-WPT,SESSION-684,,Firewall,Block,Authentication Authentication,Admin,0:00:01,Login,,Database Error,0:04:35,Database Connection Establishment
2024-04-08 23:40:32,ERROR,Server-9,Error,High,User login Connection failed,27.22.13.67,64.167.148.99,user-24,ERR-KBW,SESSION-066,,Firewall,Access,Connection Authentication,Admin,0:00:03,Filtering,,IP Spoofing,0:02:09,Blocking Suspicious Traffic
2024-06-15 04:35:36,INFO,Server-9,Error,High,User login User login,172.40.122.105,42.90.112.140,user-52,ERR-UU9,SESSION-263,,Database,Access,Authentication Packet Filter,Admin,0:00:04,Filtering,,IP Spoofing,0:03:03,Blocking Suspicious Traffic
2024-08-05 18:37:02,ERROR,Server-10,Security,Medium,User login User login,225.37.146.40,129.98.177.35,user-36,ERR-AG5,SESSION-174,,Database,Block,Authentication Authentication,User,0:00:05,Login,,Connection Timeout,0:02:14,Login
2024-02-27 00:18:53,INFO,Server-10,Security,Low,Blocked IP Connection failed,238.133.6.79,87.17.22.148,user-5,ERR-W76,SESSION-679,,Database,Block,Packet Filter Authentication,User,0:00:02,Login,,IP Spoofing,0:04:03,Login
2024-08-19 09:31:17,WARNING,Server-3,Error,High,Connection failed Blocked IP,38.231.24.120,194.160.84.149,user-21,ERR-JH5,SESSION-200,,Firewall,Block,Packet Filter Authentication,User,0:00:01,Connection Establishment,,Connection Timeout,0:01:31,Database Connection Establishment
2024-04-18 20:09:48,ERROR,Server-3,Error,Low,Blocked IP User login,199.132.137.29,134.178.158.141,user-87,ERR-BAD,SESSION-454,,Server,Access,Connection Authentication,User,0:00:02,Login,,Database Error,0:02:32,Blocking Suspicious Traffic
2024-07-29 04:15:26,DEBUG,Server-10,Access,Medium,Connection failed Connection failed,149.190.212.120,219.94.49.108,user-14,ERR-YIH,SESSION-271,,Database,Access,Connection Packet Filter,Admin,0:00:10,Filtering,,Database Error,0:03:04,Database Connection Establishment
2024-07-06 10:54:40,WARNING,Server-4,Access,Low,Blocked IP Connection failed,197.131.112.1,160.160.81.242,user-69,ERR-46C,SESSION-147,,Firewall,Error,Packet Filter Authentication,Admin,0:00:04,Filtering,,IP Spoofing,0:04:41,Blocking Suspicious Traffic
2024-08-25 05:13:24,DEBUG,Server-3,Error,Low,User login Blocked IP,109.249.117.97,215.98.12.204,user-47,ERR-MLJ,SESSION-525,,Database,Error,Packet Filter Packet Filter,Admin,0:00:06,Login,,Connection Timeout,0:00:57,Database Connection Establishment
2024-03-28 19:16:54,DEBUG,Server-6,Access,Medium,Connection failed Blocked IP,70.214.33.30,9.74.175.52,user-70,ERR-THT,SESSION-592,,Database,Error,Connection Connection,User,0:00:09,Filtering,,Database Error,0:03:28,Login
2024-10-01 07:30:30,ERROR,Server-9,Access,Medium,Connection failed User login,39.241.50.55,34.158.31.16,user-2,ERR-KSX,SESSION-669,,Server,Access,Connection Authentication,User,0:00:05,Filtering,,IP Spoofing,0:01:21,Blocking Suspicious Traffic
2024-10-06 09:38:18,WARNING,Server-2,Access,Low,Blocked IP User login,172.216.173.225,74.239.33.180,user-19,ERR-NQ5,SESSION-547,,Firewall,Access,Connection Authentication,User,0:00:04,Connection Establishment,,IP Spoofing,0:04:48,Blocking Suspicious Traffic
2024-06-09 14:46:09,ERROR,Server-9,Access,Low,Connection failed Blocked IP,133.142.162.248,106.160.30.91,user-25,ERR-F6P,SESSION-354,,Firewall,Error,Authentication Connection,User,0:00:03,Login,,IP Spoofing,0:00:50,Login
